ZIP_CODE,DENSITY,sex_ratio,MEDAGE
25853,13.3,0.025975486,43.8
25854,28.5,-0.031322471,44.2
25855,161.9,-0.010695289,41.4
25857,15.4,0.029270382,42.3
25860,0,NA,0
25862,36.3,-0.033152207,42.9
25864,68.3,-0.048790164,41.9
25865,80.5,-0.030105754,39.5
25866,115.4,-0.144581229,38.6
25868,24.5,-0.047790664,44.7
25870,57.8,0,41.9
25871,528.9,-0.072085727,40.1
25873,0,NA,0
25876,42.7,0.008123522,41.7
25878,24.3,0.022599832,42.8
25879,114.1,-0.130839601,39.3
25880,277.2,-0.053960828,38.2
25882,30.7,0.011761547,43.2
25901,277.8,-0.09504673,42
25902,16,0.018237588,42.9
25904,27.9,0.028170877,40.1
25906,0,NA,0
25907,12.5,0.022989518,39
25908,169.3,-0.138758796,45.1
25909,0,NA,0
25911,499.9,-0.088410957,40
25913,29.8,0.060624622,41.7
25915,26.7,0.010969031,40.9
25916,83.4,-0.019881371,45.9
25917,62.9,-0.037571001,44.1
25918,127.4,-0.031618319,40.7
25919,167.5,-0.210295409,38.6
25920,34.6,-0.051959739,39
25921,0,NA,0
25922,29,-0.02097979,40.2
25927,0,NA,0
25928,40.9,-0.068729332,41.3
25932,68.9,-0.031748698,40.7
25936,27.1,-0.082238098,40.8
25938,54.8,-0.004175371,43.4
25942,13.6,0.072759354,42.2
25951,39.9,-0.051010369,47
25958,31.7,-0.020478531,44.5
25962,88.4,-0.125079761,45.5
25966,615.2,-0.115512887,49.6
25969,21.8,0.043172172,43.7
25971,33.6,-0.037740328,45.4
25972,21,0.036148514,45.2
25976,29.5,-0.015504187,46.2
25977,35.1,0.076961041,50
25978,31.4,0.024322995,45.6
25979,24.3,-0.089195579,46.2
25981,35.1,0.005208345,45.7
25984,15.4,0.011754963,43.7
25985,32.7,0.009804,48.8
25986,52.8,-0.027028672,44.5
25989,100.3,-0.017094433,39.5
26003,540.4,-0.095784611,44.6
26030,0,NA,0
26031,411,-0.08534332,42.1
26032,134.1,0.069449388,23.1
26033,41.6,-0.046842909,42.4
26034,301.2,-0.082416268,44.4
26035,139.7,0.018332319,44.7
26036,48.9,-0.090117223,44.9
26037,821.1,-0.094916556,45.6
26038,338.9,-0.11020314,48.1
26039,16.3,0.046129772,46.3
26040,752.7,-0.063159335,43
26041,163.7,-0.049152549,43.9
26047,161.5,-0.020571396,45.7
26050,300.7,0.022422464,41.7
26055,32.8,0.034278483,42.1
26056,0,NA,0
26058,0,NA,0
26059,104.1,-0.00231214,43.9
26060,151,-0.027557944,37.5
26062,736.1,-0.096377902,45.9
26070,200.7,-0.032209921,45.7
26074,165.3,-0.09531018,23.1
26075,0,NA,0
26101,808.3,-0.079731101,40.2
26102,0,NA,0
26103,0,NA,0
26104,399.3,-0.089885447,43.5
26105,1078.3,-0.107159169,44
26106,0,NA,0
26120,0,NA,0
26121,0,NA,0
26133,34.5,0.018169612,43.4
26134,129.5,-0.162859008,44.9
26136,26.9,-0.005917177,46.5
26137,24.3,0.023810649,46.9
26138,19.8,0.112641636,46.2
26141,19.4,0.080688911,46.2
26142,185.2,-0.010634047,40.4
26143,34.2,-0.045610511,43.2
26146,26.8,0.006325132,44.2
26147,30,-0.04428301,46.2
26148,16.7,0.065382759,43.6
26149,56.1,-0.075241117,44.3
26150,122.8,-0.049143747,40.7
26151,29.4,-0.016584128,44.6
26152,23.3,-0.065957968,46.3
26155,87.5,-0.070769071,45.7
26159,527.1,-0.085065668,44.5
26160,21.8,0.002855785,44.3
26161,20.7,0.065443908,43.5
26162,24.8,0.036813973,39.3
26164,79.5,-0.055004448,43
26167,33.5,-0.005738897,40.9
26169,35.5,0.027651531,42.8
26170,71.3,0.187574157,42.4
26175,52.5,-0.050908393,45.9
26178,11.1,0.09385845,46.9
26180,39.6,0.012176711,42.5
26181,177.2,-0.009383214,44.5
26184,48.4,-0.017848243,39.9
26187,311.6,-0.07831603,43.7
26201,116.4,-0.056766951,39.9
26202,25.1,-0.011741818,46.7
26203,13.4,-0.041672696,43.9
26205,121.5,-0.03236965,42.8
26206,16,-0.003257332,41.6
26208,28.2,0.033962156,42.7
26209,2.8,0.148420005,42
26210,59.4,-0.012345836,42
26215,9,-0.0588405,46.4
26217,18.9,-0.036179657,46.5
26218,30,0.123910795,41.6
26222,9,-0.026404174,47.1
26224,12.6,0.1198012,41.5
26228,18.9,0.023256862,46.1
26230,4.9,0.098440073,44.6
26234,34.3,0.050227007,43.9
26236,56.8,0.011173301,42.5
26237,24.7,0.009115833,41.9
26238,41.6,0.029530414,44.4
26241,73.3,-0.057973974,44.4
26250,63.9,-0.031182927,42
26253,131.9,-0.087275222,43.1
26254,23.8,0.052367986,45.3
26257,73.7,0.293517854,38.1
26259,9.4,0.018852315,45.9
26260,8.4,0.040005335,48.6
26261,43.4,-0.066934069,48.4
26263,31.8,0.062520357,45.9
26264,9.4,0.056399688,46.7
26266,17.7,-0.051293294,40.5
26267,69.9,-0.00778214,42.2
26268,32.2,0.100083459,45
26269,47.3,-0.01246122,42.5
26270,5.3,0.085339602,45.6
26271,13.1,0.007117468,48
26273,8.1,0.013502315,45.3
26275,327.9,-0.108480643,43.8
26276,33.6,0.024097552,46.8
26278,52.5,0.293761119,38
26280,30.5,1.133382488,37.4
26282,32.7,1.147883338,38.7
26283,31.3,0.062683702,45.8
26285,32.9,0.046717625,41.8
26287,19,0.019345377,45.4
26288,18.1,-0.041499731,44.9
26289,8,0.079336742,52.4
26291,5.6,0.152468594,43.2
26292,29.2,-0.100563132,50.7
26293,51.3,-0.03458558,45.2
26294,31.4,1.138854405,37.2
26296,0,NA,0
26298,14.4,-0.074107972,45
26301,497.4,-0.082287839,40.6
26302,376.7,-0.094784556,42.5
26306,0,NA,0
26320,15.5,0.010810916,44.6
26321,14.7,0.051587369,43.5
26323,101,-0.025190249,39.3
26325,13.1,0.045556532,46.1
26327,13.3,0.055059777,46.4
26330,224,-0.060482586,42.9
26335,31.2,0.35063455,40.3
26337,18.4,0.04987183,42.9
26338,15.1,0.034486176,43.4
26339,20.1,0.052643733,44
26342,16.2,0.034133006,42.6
26343,23.2,0.02787637,41.4
26346,38.3,0.062663736,42.3
26347,46.9,0.007764875,43.6
26348,20,0.089769999,44.8
26349,95.6,0.029852963,32.4
26351,61.1,0.166911492,30.6
26354,161.4,-0.015667527,42.1
26361,174.9,-0.061557893,42.5
26362,38.6,-0.086631077,45.5
26366,104.1,0.023202897,40.7
26369,1373.7,-0.097408187,41
26372,19.6,0.020067563,43.8
26374,60.8,-0.007283353,39.6
26376,14.4,0.053042736,44.7
26377,16.4,0.079533154,45.3
26378,62.7,-0.045751907,42.7
26384,16.5,0.00820798,42.1
26385,91.5,-0.012628424,41.1
26386,77.1,0.031311262,42.8
26404,182.1,-0.08836915,40.5
26405,19.3,0.035718083,45.1
26408,67.5,0.026832241,44.3
26410,39.9,0.011481182,43.5
26411,10.9,0.043744549,47.8
26412,21.5,-0.034996842,42.8
26415,41.4,0.180348892,39.5
26416,54.5,-0.044705278,39.6
26419,20.9,0.033855637,43.6
26421,16.1,-0.023347364,42.6
26422,102.5,0.025859667,45.1
26424,74.3,0.23317513,41
26425,29.4,-0.080042708,47.6
26426,63.8,0.047964059,41.9
26430,77,1.748116179,37
26431,172,-0.049991759,42.2
26434,17.1,0.087011377,47
26435,67.6,0.269476108,41.1
26436,31.3,-0.046883586,44.9
26437,51.6,-0.078780878,42.9
26438,184.5,-0.0893451,40.1
26440,29.8,-0.020101179,45
26443,13.2,0.029631798,45.5
26444,54.5,0.015174798,43.2
26447,18.1,0.03000225,41.7
26448,39.4,0.057211172,40.9
26451,59.1,-0.021152375,42.2
26452,84.1,-0.042971165,43.8
26456,34.2,-0.009636518,43.4
26463,143.3,-0.098192026,40.4
26501,287,0.035754459,36.1
26502,448,0.611957026,38.2
26504,0,NA,0
26505,2506.8,0.123286465,23.7
26506,3030.3,Inf,40
26507,540.6,0.396576161,37.5
26508,219.8,0.004947228,37.3
26519,27.8,0.061300526,43.2
26520,0,NA,0
26521,64.2,0.071458964,43.3
26524,63.8,-0.036813973,40.8
26525,52.7,0.384880982,37.3
26527,0,NA,0
26531,609.9,-0.073272201,38.5
26534,0,NA,0
26537,141.1,-0.098393413,42.7
26541,80.6,0.011468016,41.6
26542,72.5,-0.019011979,41.4
26543,558.9,-0.172612743,40.7
26544,51.9,-0.01682732,41.4
26546,107.7,-0.085522173,41.8
26547,141.3,0.002650412,40.9
26554,303.9,-0.049399795,40.1
26555,0,NA,0
26559,0,NA,0
26560,180.5,0.054067221,46.3
26561,38,0,41.7
26562,29.3,0.046701093,42.8
26563,261.2,0.018018506,41.3
26566,123.4,0.012739026,43.1
26568,154.1,-0.064830535,41.6
26570,97,0.00095648,44.6
26571,148.4,0.020115621,41.7
26572,19.8,-0.054915758,43.6
26574,128.8,-0.030278359,44.4
26575,32.1,0.04735947,43.5
26576,152,-0.096849826,43.6
26578,0,NA,0
26581,34.4,-0.067393918,45.5
26582,59.4,-0.063952674,43
26585,26.8,-0.068437162,43.8
26586,330.3,0.028867984,39.3
26587,146.5,-0.027928776,43.5
26588,134.7,-0.05751253,44.1
26590,25.7,0.019231362,42.7
26591,103.5,-0.056249545,43.2
26601,34.9,0.041511752,43.8
26610,16,0.066181907,42.9
26611,16.5,-0.01348335,44.7
26615,20.4,0.026668247,41.8
26617,16,0.013986242,40.1
26619,27.1,-0.069557684,42.9
26621,49.8,0.148017402,41.5
26623,25.3,-0.029930666,42.8
26624,32.9,-0.058944999,45
26627,34.7,0.117321887,42.5
26629,26.8,0.055110363,42.6
26631,14.3,0.030397477,45.9
26636,16.2,0.018265348,43.6
26638,11.4,-0.009478744,45.3
26651,45.1,-0.054604134,42.3
26656,32.4,0.49924807,42
26660,43.5,-0.062405566,41.3
26662,40.6,-0.00806456,45.3
26667,17.9,-0.052643733,40.6
26671,0,NA,0
26675,20.8,0.035718083,47
26676,37.3,-0.041576427,44.4
26678,76.7,0.020990276,41.6
26679,35.5,0.038779093,42.7
26680,25.6,-0.029558802,45.2
26681,38.5,-0.029019894,44.1
26684,50.1,0.048790164,40.9
26690,23.1,-0.043485112,42.1
26691,60.7,-0.087011377,41.3
26704,52.5,0.044451763,40.4
26705,18.9,0.058410762,46.5
26707,14,-0.015037877,46.1
26710,33.3,0.089651567,41.5
26711,32.9,0.000933271,42.3
26714,34.9,0.06694997,42.4
26716,26.6,0.061808287,46.4
26717,14.8,-0.036367644,44.6
26719,68,-0.045593771,43.8
26720,13.9,-0.040005335,45
26722,36,0.090654368,42.3
26726,122.5,-0.03211602,40.4
26731,14,0.066375069,40.6
26739,14.6,-0.030930301,45
26743,25.9,0.02438044,43.8
26750,46.7,-0.022093166,39.2
26753,141.3,-0.023810649,43.4
26755,23.3,-0.009975145,43.4
26757,41.4,-0.048186405,43
26761,47.4,0.047385176,40.7
26763,35.6,0.087307542,44.9
26764,45.2,-0.021453773,44.3
26767,336.9,-0.046610378,46.6
26801,15.9,0.024919322,46.1
26802,8.4,0.07815056,43.9
26804,9.3,0.057987258,45.2
26807,24.9,-0.061709338,49.7
26808,27.1,-0.00255428,44.9
26810,15.1,0.072455079,46.6
26812,16.8,-0.003411032,46.8
26814,9.5,0.035245939,47.2
26815,10.8,0.099629841,42
26817,31,0.074260912,45.5
26818,41,-0.004376375,36.6
26823,37.8,0.041672696,38.6
26833,19.5,0.045397866,41.5
26836,37,0.008438869,40.4
26838,13,-0.117783036,47.2
26845,17.9,0.0588405,41.5
26847,54,-0.054833799,45.2
26851,21.5,0.049062236,45
26852,18.4,0.059620303,41.5
26855,17.2,0.001320132,45.2
26865,27.3,-0.009661911,44.7
26866,10.4,0.023729927,49.3
26884,4.8,0.03733767,48.5
26886,75.7,-0.405465108,41.7
27006,224.8,-0.037850224,46.2
27007,98.7,-0.021544819,40.5
27009,160.4,0.010211613,41.8
27010,0,NA,0
27011,100.8,-0.042635232,42
27012,627.6,-0.058784242,42.2
27013,85.7,-0.011436617,38
27014,687.6,-0.076679886,36.1
27016,48.6,-0.020441809,43.9
27017,93.3,0.031800478,38.3
27018,96.9,-0.027895479,41.6
27019,102.7,-0.032269396,44.8
27020,77.8,-0.00297177,40.2
27021,288.3,-0.090852738,41.8
27022,39.2,-0.023026027,44.8
27023,405.9,-0.0560385,42.5
27024,48.8,0.040159837,40.7
27025,117.2,-0.028905384,42.9
27027,190.5,-0.073876999,43.6
27028,130.7,-0.05141504,40.4
27030,202.1,-0.072656205,41.6
27040,360.9,-0.048346167,45.1
27041,116.4,-0.035139682,41.4
27042,93.2,0.037300361,42.1
27043,103,-0.00572722,42.9
27045,368.1,-0.063994511,40.9
27046,50.8,0.004636077,42.7
27047,70.4,-0.004460974,40.7
27048,109.2,-0.009369438,41.9
27049,0,NA,0
27050,200.1,-0.035865913,42.1
27051,381.6,-0.044845748,40.8
27052,105.7,-0.045137625,43.4
27053,107.2,0.003372684,39.2
27054,82.1,-0.014400927,38.5
27055,129.9,-0.033969567,41
27094,0,NA,0
27101,1603.6,-0.071421471,32.9
27102,4357.2,-0.012739026,24
27103,1631.5,-0.151806911,35.6
27104,2217,-0.150122165,41.7
27105,1162.2,-0.13316767,35.3
27106,1650.3,-0.122980079,34.1
27107,708.2,-0.064066131,34.6
27108,0,NA,0
27109,0,NA,0
27110,0,NA,0
27113,0,NA,0
27114,0,NA,0
27115,813,-0.072759354,32
27116,0,NA,0
27117,0,NA,0
27120,0,NA,0
27127,1136.5,-0.117001454,34.6
27130,0,NA,0
27150,0,NA,0
27152,0,NA,0
27155,0,NA,0
27157,0,NA,0
27199,0,NA,0
27201,191.9,-0.082615766,39.6
27202,249.7,-0.094086439,40.5
27203,965.2,-0.074224477,34.3
27204,489.4,-0.066649426,37.2
27205,143.4,-0.018098519,40.4
27207,48,-0.069038253,43.2
27208,42.2,-0.021867987,43.4
27209,91,-0.00428037,33.2
27212,52.6,0.38247559,42.1
27213,0,NA,0
27214,241.7,-0.039321984,35.9
27215,732.6,-0.135459762,40.7
27216,0,NA,0
27217,305.7,-0.084156138,37.6
27228,72.2,-0.015625318,40.2
27229,44.1,-0.051940083,35.1
27230,0,NA,0
27231,57,-0.039916607,43.3
27233,140.1,-0.023214237,43
27235,299.9,-0.101105723,42.5
27237,0,NA,0
27239,62.9,-0.036135706,42.7
27242,44,-0.017602215,41.2
27243,134.3,-0.066707858,41
27244,301.8,-0.150095524,25.8
27247,0,NA,0
27248,160.8,-0.018779895,39.3
27249,230.7,-0.057222926,40.1
27252,46.9,-0.064214634,44.6
27253,329.7,-0.072023365,39.1
27256,44.2,-0.037387532,46.5
27258,319.1,-0.054351676,37.7
27259,29.1,0,46.1
27260,2020.3,-0.115132887,33.3
27261,0,NA,0
27262,1801.1,-0.13397848,36
27263,527.5,-0.062297386,38.7
27264,1919.3,-0.050261835,42.9
27265,1064.1,-0.109383998,38.5
27278,226,-0.059835366,40.6
27281,49.4,-0.039247722,37.9
27282,1184.4,-0.067455674,39.1
27283,104.6,0.031655633,45.8
27284,671.1,-0.073189927,39.7
27285,0,NA,0
27288,323.1,-0.13030893,42.1
27289,0,NA,0
27291,32.4,-0.001614205,45.8
27292,263.8,-0.02776053,40.1
27293,0,NA,0
27294,0,NA,0
27295,303.8,-0.03317814,41
27298,116.7,0.005542374,41.2
27299,186.3,0.016470961,36.7
27301,276.6,-0.0615961,37.6
27302,231.2,-0.080567479,39
27305,50.8,-0.116828251,44.4
27306,31.7,-0.047294861,44.9
27310,337.7,0.001588142,40.8
27311,74.9,-0.049756184,43.6
27312,100.1,-0.081143541,46
27313,231.1,-0.02870095,43.4
27314,33.5,0.007416598,45.6
27315,87.8,-0.061917288,44.7
27316,97.4,-0.007150038,40.4
27317,290.2,-0.022378724,37.9
27320,157.9,-0.063864869,42.1
27323,221.8,-0.243532288,41
27325,58.3,-0.01110289,38.8
27326,60.7,-0.043382569,42.4
27330,179.1,-0.046029721,36.7
27331,0,NA,0
27332,284,-0.044907597,35.5
27340,125,0.039609138,37.6
27341,56.3,0.005613355,41.1
27342,247.7,-0.060168521,39.6
27343,38.7,-0.024404394,45.5
27344,111,-0.036673852,36.2
27349,82.8,-0.013091096,41.4
27350,188.9,-0.007156178,40
27351,356.1,-0.136922376,40.2
27355,74,-0.047559395,41
27356,61.8,-0.028427766,38.9
27357,184.3,0.010845559,39.7
27358,230,-0.005535069,41
27359,0,NA,0
27360,501.4,-0.056108636,38.8
27361,1198.4,-0.056466612,35.5
27370,222,-0.017354594,41.9
27371,57.1,-0.120049036,40.5
27373,414,-0.043894194,40
27374,180.2,-0.043802623,42.1
27375,95.9,-0.043485112,43.8
27376,130.9,-0.078809622,48.8
27377,220,-0.07927208,37.8
27379,60.5,0.13339203,43.1
27401,2320.8,-0.058981548,27.1
27402,0,NA,0
27403,3429.5,-0.154020049,24.9
27404,0,NA,0
27405,1308.8,-0.104853783,33.2
27406,857,-0.127066212,36
27407,1491.3,-0.046199304,33.6
27408,2269.5,-0.097782795,42.7
27409,1021.1,-0.141560679,32.7
27410,1703.5,-0.120758933,39.5
27411,0,NA,0
27412,0,NA,0
27415,0,NA,0
27416,333.9,-0.040491361,46.8
27417,0,NA,0
27419,0,NA,0
27420,0,NA,0
27425,0,NA,0
27427,5230.2,-0.313657559,24.8
27429,0,NA,0
27435,0,NA,0
27438,0,NA,0
27455,881.8,-0.134009666,39.2
27495,0,NA,0
27501,289.7,-0.026857759,35.2
27502,943.3,-0.044536259,35.5
27503,96.3,-0.027429651,46.3
27504,166.1,-0.04254295,36.7
27505,128.2,-0.028003021,35.1
27506,0,NA,0
27507,40.1,-0.054986364,41.3
27508,168.6,0.159754143,36.8
27509,664.3,1.137280114,39.1
27510,2342.1,-0.061036777,30.5
27511,2849.6,-0.051654823,38.8
27512,0,NA,0
27513,2702.8,-0.041396886,36.2
27514,1626.5,-0.168231354,24.6
27515,0,NA,0
27516,366.2,-0.05923781,33
27517,515.9,-0.119993959,42
27518,1829.9,-0.063150456,40.2
27519,1084.1,-0.05952392,35.4
27520,477.7,-0.032770187,35.3
27521,217.4,0.00560965,34.1
27522,170.4,-0.043862207,37.6
27523,306.6,-0.035842998,37.1
27524,96.6,-0.026845025,37.2
27525,148.2,-0.047638523,38.7
27526,391.3,-0.05155189,36
27527,386.5,-0.014569121,35.7
27528,490.4,-0.011412392,36.1
27529,780.2,-0.064190628,36.7
27530,332.6,-0.060110314,38.2
27531,0,NA,0
27532,0,NA,0
27533,0,NA,0
27534,384.6,-0.049971988,35.5
27536,866.9,-0.207694429,38.4
27537,124.3,-0.063940177,38
27539,922,-0.0202525,35.9
27540,463.1,-0.041554411,33.8
27541,57.2,-0.011167359,44.6
27542,105.1,-0.024861584,39.4
27543,175.2,-0.015267472,36.7
27544,85.6,-0.069361128,39.3
27545,760.2,-0.072154365,33.3
27546,145.2,0.010984566,32.5
27549,92,-0.026833229,40.4
27551,23.4,0.046186553,50.2
27552,0,NA,0
27553,63.1,0.134545077,43.6
27555,136.8,-0.078471615,37.3
27556,101.4,-0.060908753,40.2
27557,122.9,-0.026174334,36.4
27559,52.6,-0.02029183,43.3
27560,959.5,-0.045909701,32
27562,42.5,0.009539023,43.6
27563,70.4,0.158645069,40.6
27565,78.6,-0.088278924,41.5
27568,178,-0.026863642,37.1
27569,107.5,-0.015542235,37.4
27570,37.8,-0.058268908,44.3
27571,402.5,-0.019626798,36.8
27572,67.4,0.000954047,44
27573,325.4,-0.155938742,40.6
27574,78.8,-0.044856758,42.2
27576,213.5,-0.062148218,35.8
27577,213.4,-0.019909186,37.6
27581,88.9,0.017424212,39.6
27582,0,NA,0
27583,121.3,0.012774403,40
27584,103.2,-0.09915236,44.9
27586,100.1,0.025001302,57.4
27587,566.2,-0.054526481,36.2
27588,0,NA,0
27589,49.4,-0.101628415,42.4
27591,301.9,-0.045733513,35.2
27592,395.9,-0.006217917,35.6
27593,0,NA,0
27594,33.3,-0.096849826,45
27596,249.7,-0.014529346,37.4
27597,194.8,-0.014495601,37.8
27599,0,NA,0
27601,4346.4,0.057034895,31.1
27602,0,NA,0
27603,907.8,0.05749674,32.6
27604,2144.4,-0.076583321,33.1
27605,4558.6,0.115287046,33.3
27606,1804.2,0.122955929,27
27607,1764.3,0.011561883,26
27608,2919.5,-0.098959275,38.7
27609,2798.7,-0.090963368,37.8
27610,1467.6,-0.14286211,31.2
27611,0,NA,0
27612,2180.1,-0.118430725,36.4
27613,1356.6,-0.052748809,36.4
27614,1059.6,-0.072853004,38.2
27615,2144.3,-0.099082024,40.6
27616,1740.2,-0.114483803,31.6
27617,1864.8,-0.118129203,33.2
27619,721.1,0.017699577,46.1
27620,0,NA,0
27622,1598.1,-0.022173857,34.8
27623,1413.4,-0.068402727,35.8
27624,0,NA,0
27625,0,NA,0
27627,2450.8,-0.00938974,33.3
27628,0,NA,0
27629,0,NA,0
27635,0,NA,0
27636,0,NA,0
27650,10665.9,0.307989736,21.5
27656,0,NA,0
27658,0,NA,0
27661,0,NA,0
27668,0,NA,0
27675,110.6,-0.086306904,33.1
27676,0,NA,0
27695,0,NA,0
27697,0,NA,0
27698,0,NA,0
27699,0,NA,0
27701,3756.1,0.020178834,31.1
27702,0,NA,0
27703,925,-0.079116282,32.5
27704,905.5,-0.143276417,33.4
27705,1046.8,-0.047863613,32
27706,0,NA,0
27707,2049.6,-0.108699273,32.8
27708,0,NA,0
27709,0,NA,0
27710,0,NA,0
27711,0,NA,0
27712,524.9,-0.073083779,44.2
27713,1497.2,-0.146482355,33.1
27715,0,NA,0
27717,0,NA,0
27722,0,NA,0
27801,250.7,-0.154834775,38.2
27802,2932.9,-0.151619033,40.6
27803,422,-0.134920225,40.6
27804,525.6,-0.110738152,39.4
27805,34.5,-0.118099541,42.1
27806,18,-0.068934133,46.8
27807,118,0.026278884,36.3
27808,48.5,-0.011725427,50.3
27809,85.5,-0.20900904,38.9
27810,49,-0.094554679,47.5
27811,89.1,-0.098630603,38.9
27812,60.6,-0.135832332,43.2
27813,0,NA,0
27814,23.6,-0.007722046,53.5
27816,46.2,-0.014023017,40
27817,81.9,-0.031294704,43.4
27818,22,-0.176048524,45.3
27819,56.5,-0.036979003,40.5
27820,48.2,-0.106330918,42.9
27821,17,-0.037537919,49.1
27822,135.1,-0.063898385,42.6
27823,42.3,-0.125404009,40.6
27824,7.1,-0.109716635,45.8
27825,44,-0.106543248,39.8
27826,7.9,0.674404999,38.4
27827,54.6,-0.039050515,41.8
27828,123.7,-0.088414368,40
27829,39.3,-0.02614528,42.8
27830,75.4,-0.023480268,42.4
27831,36.8,-0.155478701,45.2
27832,84.7,-0.102737489,42.8
27833,0,NA,0
27834,262.2,-0.130450032,31.5
27835,0,NA,0
27836,0,NA,0
27837,109.8,-0.028529173,36.6
27839,30.9,0.407607813,43.6
27840,26.3,-0.184462885,47.5
27841,17.1,-0.171609901,47.9
27842,123,-0.011678965,58.5
27843,24.3,-0.017467693,46.7
27844,59.8,-0.008554372,38.3
27845,32.4,0.320080915,43.7
27846,32.2,-0.044451763,42.6
27847,16.8,-0.080629734,43.2
27849,25.8,-0.075179899,43.1
27850,47.1,-0.060713556,52
27851,116.2,-0.006462058,39.2
27852,66.5,-0.05340911,40.7
27853,17.9,-0.033115609,46.9
27855,126.1,-0.096052151,35.4
27856,134.8,0.040121323,40.7
27857,18.2,-0.043517744,49.5
27858,773.9,-0.09558842,25.7
27860,17.5,0.036918532,44.4
27861,42,-0.151605502,43.9
27862,21.3,-0.057686118,45.6
27863,154.2,-0.026110297,35.5
27864,91.1,-0.074658448,39.7
27865,30.8,-0.055441448,43
27866,43.3,-0.068256765,44.3
27867,28.2,-0.033257222,41.1
27868,0,NA,0
27869,33.7,-0.116440961,46.5
27870,333.1,-0.138410858,39.3
27871,64.4,-0.133315728,44.5
27872,13.3,-0.060168521,43.1
27873,0,NA,0
27874,40.8,-0.152521352,45.9
27875,13.8,0.395019051,38.4
27876,30.9,-0.158894424,46.1
27877,0,NA,0
27878,0,NA,0
27879,0,NA,0
27880,117.8,0.040198338,37.6
27881,27.2,-0.14792013,43.8
27882,90.1,-0.056910662,40
27883,70.8,-0.036076056,42.6
27884,56.9,-0.07782664,31.8
27885,10.3,-0.076744848,47.5
27886,85.6,-0.134376392,40.6
27887,7.6,-0.125163143,51.3
27888,52.3,-0.007657005,37.6
27889,128.1,-0.101435662,40.8
27890,155.9,-0.194205653,39.8
27891,43.7,-0.07250854,42.1
27892,82.8,-0.149220814,43
27893,352.4,-0.125414195,37.3
27894,1981.7,0.069593292,28.2
27895,0,NA,0
27896,533.4,-0.098917208,39.1
27897,56.2,-0.111081823,43.8
27906,195.8,-0.053913765,40.3
27907,2600.4,-0.400074259,28.4
27909,174.8,-0.032139347,36.5
27910,98.5,-0.177830863,42
27915,0,NA,0
27916,99.2,-0.050643733,43.7
27917,48.4,-0.016036999,40.2
27919,20,-0.041385216,43.9
27920,0,NA,0
27921,63.1,-0.002643173,40.2
27922,42.5,-0.235064477,42.5
27923,76.6,-0.039016652,42.6
27924,44,-0.107685909,44.6
27925,11.3,0.209980768,41.5
27926,48.1,-0.027150989,40.8
27927,20.4,0.036904557,56.1
27928,14.7,-0.009040745,43.9
27929,150.7,-0.001341382,43.8
27930,0,NA,0
27932,103.9,-0.115372383,45
27935,36.3,-0.03238141,40.6
27936,142.3,0.050010421,46.9
27937,41.4,-0.039560835,40.1
27938,37.3,-0.028448308,43.6
27939,131.8,0.02050545,43
27941,103.5,-0.03221362,42.4
27942,20.4,-0.087930073,46.3
27943,128.5,0.053268929,44.9
27944,62.9,-0.085592602,46.5
27946,28.2,-0.078757886,44.8
27947,86.1,-0.001970444,43.9
27948,1155.1,0.036187253,39.5
27949,461,-0.040258455,49.4
27950,84,-0.032730194,42.5
27953,4.3,-0.011215071,42.2
27954,610.7,-0.039431066,41.8
27956,44.4,-0.015190165,41.3
27957,20.1,-0.052679296,48.4
27958,109,-0.018189669,38.6
27959,188.5,-0.010174506,46.6
27960,0,NA,0
27962,59.4,-0.17014342,42.9
27964,140.8,-0.052643733,40.4
27965,98.4,-0.050370359,43.6
27966,150.6,-0.060756209,40.1
27967,0,NA,0
27968,0,NA,0
27969,21.7,-0.139761942,38.3
27970,42,-0.067414914,45.4
27972,116.9,0.044451763,44.3
27973,38.2,-0.001632653,41.3
27974,24.9,0.032326047,41.5
27976,34.1,0.011847811,39.1
27978,4.3,-0.022728251,41.4
27979,25.6,-0.079111002,43
27980,42.5,-0.004746093,43.7
27981,159.4,-0.049550121,41.2
27982,129.8,0.050010421,45.2
27983,32.5,0.064264415,41.3
27985,86.9,-0.149745386,46
27986,176.1,1.031458075,40.4
28001,204.9,-0.024264875,40.4
28002,908.5,-0.193371393,37.8
28006,205.4,-0.027779564,42.3
28007,28.2,-0.057842642,43.1
28009,352.6,-0.124538826,40.8
28010,165.6,-0.007843177,43.1
28012,751.3,-0.040429562,39.4
28016,305.7,-0.029505148,38.6
28017,0,NA,0
28018,54.6,-0.036976386,42.6
28019,282.9,0.036515213,40.6
28020,43.2,-0.003352895,42.9
28021,233.6,-0.052438869,41.1
28023,325.5,-0.011809998,40.3
28024,0,NA,0
28025,479.5,-0.062105498,36.3
28026,0,NA,0
28027,835.3,-0.04619208,35.5
28031,1642,-0.046092606,37.8
28032,1261.2,-0.185336331,38.8
28033,192.7,-0.003939598,38.9
28034,364,-0.022528189,38.4
28035,0,NA,0
28036,624,-0.067032153,36.4
28037,406.9,-0.01316608,41.7
28038,0,NA,0
28039,0,NA,0
28040,117.5,-0.033659475,39.7
28041,574.5,-0.018445846,39
28042,113.7,0.01560094,42.5
28043,276.9,-0.117377931,40.8
28052,671.7,-0.077572112,36.8
28053,0,NA,0
28054,1672.1,-0.12270521,38.3
28055,1999.6,-0.256107727,37.5
