lookup_key,state,class_code,final_rate,final_rate_uslh,clerical_ind
AK9082,AK,9082,0.042543,0.05743305,0
AK9083,AK,9083,0.026406,0.0356481,0
AK9084,AK,9084,0.047922,0.0646947,0
AK9088,AK,9088,0.026406,0.0356481,0
AK9089,AK,9089,0.030807,0.04158945,0
AK9093,AK,9093,0.047759,0.06447465,0
AK9094,AK,9094,0.134312,0.1813212,0
AK9101,AK,9101,0.061614,0.0831789,0
AK9102,AK,9102,0.088346,0.1192671,0
AK9108,AK,9108,1.48,1.998,0
AK9154,AK,9154,0.036838,0.0497313,0
AK9156,AK,9156,0.062103,0.08383905,0
AK9170,AK,9170,0.163,0.22005,0
AK9178,AK,9178,0.154687,0.20882745,0
AK9179,AK,9179,0.712636,0.9620586,0
AK9180,AK,9180,0.148982,0.2011257,0
AK9182,AK,9182,0.053627,0.07239645,0
AK9186,AK,9186,0.278241,0.37562535,0
AK9220,AK,9220,0.091606,0.1236681,0
AK9402,AK,9402,0.093236,0.1258686,0
AK9403,AK,9403,0.118501,0.15997635,0
AK9410,AK,9410,0.053627,0.07239645,0
AK9501,AK,9501,0.078566,0.1060641,0
AK9505,AK,9505,0.055746,0.0752571,0
AK9516,AK,9516,0.081337,0.10980495,0
AK9519,AK,9519,0.063407,0.08559945,0
AK9521,AK,9521,0.074002,0.0999027,0
AK9522,AK,9522,0.084108,0.1135458,0
AK9534,AK,9534,0.058028,0.0783378,0
AK9554,AK,9554,0.212878,0.2873853,0
AK9586,AK,9586,0.012551,0.01694385,0
AK9600,AK,9600,0.09128,0.123228,0
AK9620,AK,9620,0.035697,0.04819095,0
AL0005,AL,5,0.0460224,0.096186816,0
AL0008,AL,8,0.0395928,0.082748952,0
AL0016,AL,16,0.1089648,0.227736432,0
AL0034,AL,34,0.043146,0.09017514,0
AL0035,AL,35,0.0343476,0.071786484,0
AL0036,AL,36,0.0881532,0.184240188,0
AL0037,AL,37,0.0732636,0.153120924,0
AL0042,AL,42,0.1038888,0.217127592,0
AL0050,AL,50,0.0999972,0.208994148,0
AL0059,AL,59,0.0040608,0.008487072,0
AL0065,AL,65,0.0006768,0.001414512,0
AL0066,AL,66,0.0006768,0.001414512,0
AL0067,AL,67,0.0006768,0.001414512,0
AL0079,AL,79,0.0681876,0.142512084,0
AL0083,AL,83,0.0927216,0.193788144,0
AL0106,AL,106,0.2702124,0.564743916,0
AL0113,AL,113,0.065142,0.13614678,0
AL0156,AL,156,0.0096444,0.020156796,0
AL0158,AL,158,0.0291024,0.060824016,0
AL0170,AL,170,0.070218,0.14675562,0
AL0251,AL,251,0.0553284,0.115636356,0
AL0400,AL,400,0.1629396,0.340543764,0
AL0401,AL,401,0.1639548,0.342665532,0
AL0763,AL,763,0.0917184,0.191691456,0
AL0766,AL,766,0.0069372,0.014498748,0
AL0771,AL,771,0.0065988,0.013791492,0
AL0908,AL,908,1.92888,4.0313592,0
AL0909,AL,909,2.211,4.62099,0
AL0912,AL,912,7.8045,16.311405,0
AL0913,AL,913,6.36192,13.2964128,0
AL0917,AL,917,0.0759708,0.158778972,0
AL1005,AL,1005,0.0856152,0.178935768,0
AL1016,AL,1016,0.1773216,0.370602144,0
AL1164,AL,1164,0.0670032,0.140036688,0
AL1165,AL,1165,0.0543132,0.113514588,0
AL1320,AL,1320,0.022842,0.04773978,0
AL1322,AL,1322,0.2559996,0.535039164,0
AL1420,AL,1420,0.074745,0.15621705,0
AL1430,AL,1430,0.0776628,0.162315252,0
AL1438,AL,1438,0.0940752,0.196617168,0
AL1452,AL,1452,0.0494064,0.103259376,0
AL1463,AL,1463,0.1605708,0.335592972,0
AL1473,AL,1473,0.0225036,0.047032524,0
AL1474,AL,1474,0.0384084,0.080273556,0
AL1624,AL,1624,0.044838,0.09371142,0
AL1642,AL,1642,0.0409464,0.085577976,0
AL1654,AL,1654,0.0895068,0.187069212,0
AL1655,AL,1655,0.0316404,0.066128436,0
AL1699,AL,1699,0.0807084,0.168680556,0
AL1701,AL,1701,0.0529596,0.110685564,0
AL1710,AL,1710,0.0707256,0.147816504,0
AL1741,AL,1741,0.0407772,0.085224348,0
AL1747,AL,1747,0.0402696,0.084163464,0
AL1748,AL,1748,0.0707256,0.147816504,0
AL1803,AL,1803,0.1052424,0.219956616,0
AL1852,AL,1852,0.0441612,0.092296908,0
AL1853,AL,1853,0.0167508,0.035009172,0
AL1860,AL,1860,0.0291024,0.060824016,0
AL1924,AL,1924,0.026226,0.05481234,0
AL1925,AL,1925,0.0615888,0.128720592,0
AL2001,AL,2001,0.0495,0.103455,0
AL2002,AL,2002,0.0395928,0.082748952,0
AL2003,AL,2003,0.0565128,0.118111752,0
AL2014,AL,2014,0.0835848,0.174692232,0
AL2016,AL,2016,0.034686,0.07249374,0
AL2021,AL,2021,0.0390852,0.081688068,0
AL2039,AL,2039,0.03384,0.0707256,0
AL2041,AL,2041,0.0409464,0.085577976,0
AL2065,AL,2065,0.0548208,0.114575472,0
AL2070,AL,2070,0.0708948,0.148170132,0
AL2081,AL,2081,0.0434844,0.090882396,0
AL2089,AL,2089,0.0585432,0.122355288,0
AL2095,AL,2095,0.054144,0.11316096,0
AL2101,AL,2101,0.0421308,0.088053372,0
AL2105,AL,2105,0.0556668,0.116343612,0
AL2110,AL,2110,0.0350244,0.073200996,0
AL2111,AL,2111,0.0429768,0.089821512,0
AL2112,AL,2112,0.0595584,0.124477056,0
AL2114,AL,2114,0.0326556,0.068250204,0
AL2121,AL,2121,0.021996,0.04597164,0
AL2130,AL,2130,0.034686,0.07249374,0
AL2143,AL,2143,0.0444996,0.093004164,0
AL2150,AL,2150,0.168465,0.35209185,0
AL2156,AL,2156,0.093225,0.19484025,0
AL2157,AL,2157,0.0920448,0.192373632,0
AL2172,AL,2172,0.0206424,0.043142616,0
AL2174,AL,2174,0.0492372,0.102905748,0
AL2177,AL,2177,0.03333,0.0696597,0
AL2211,AL,2211,0.1255464,0.262391976,0
AL2220,AL,2220,0.0461916,0.096540444,0
AL2286,AL,2286,0.0274104,0.057287736,0
AL2288,AL,2288,0.058374,0.12200166,0
AL2300,AL,2300,0.0314712,0.065774808,0
AL2302,AL,2302,0.0292716,0.061177644,0
AL2305,AL,2305,0.0223344,0.046678896,0
AL2361,AL,2361,0.0299484,0.062592156,0
AL2362,AL,2362,0.0201348,0.042081732,0
AL2380,AL,2380,0.040608,0.08487072,0
AL2386,AL,2386,0.026226,0.05481234,0
AL2388,AL,2388,0.0248724,0.051983316,0
AL2402,AL,2402,0.053298,0.11139282,0
AL2413,AL,2413,0.0277488,0.057994992,0
AL2416,AL,2416,0.0235188,0.049154292,0
AL2417,AL,2417,0.0216576,0.045264384,0
AL2501,AL,2501,0.0529596,0.110685564,0
AL2503,AL,2503,0.0167508,0.035009172,0
AL2534,AL,2534,0.032994,0.06895746,0
AL2570,AL,2570,0.0565128,0.118111752,0
AL2576,AL,2576,0.086295,0.18035655,0
AL2578,AL,2578,0.13266,0.2772594,0
AL2585,AL,2585,0.0641268,0.134025012,0
AL2586,AL,2586,0.0331632,0.069311088,0
AL2587,AL,2587,0.0576972,0.120587148,0
AL2589,AL,2589,0.0384084,0.080273556,0
AL2600,AL,2600,0.0450072,0.094065048,0
AL2623,AL,2623,0.1027044,0.214652196,0
AL2651,AL,2651,0.020304,0.04243536,0
AL2660,AL,2660,0.0360396,0.075322764,0
AL2670,AL,2670,0.0275796,0.057641364,0
AL2683,AL,2683,0.0248724,0.051983316,0
AL2688,AL,2688,0.0409464,0.085577976,0
AL2701,AL,2701,0.1712304,0.357871536,0
AL2702,AL,2702,0.208116,0.43496244,0
AL2709,AL,2709,0.2109924,0.440974116,0
AL2710,AL,2710,0.102366,0.21394494,0
AL2714,AL,2714,0.05499,0.1149291,0
AL2731,AL,2731,0.0488988,0.102198492,0
AL2735,AL,2735,0.0595584,0.124477056,0
AL2759,AL,2759,0.086292,0.18035028,0
AL2790,AL,2790,0.0314712,0.065774808,0
AL2797,AL,2797,0.056682,0.11846538,0
AL2799,AL,2799,0.0822312,0.171863208,0
AL2802,AL,2802,0.0925524,0.193434516,0
AL2804,AL,2804,0.0510984,0.106795656,0
AL2812,AL,2812,0.073095,0.15276855,0
AL2835,AL,2835,0.040608,0.08487072,0
AL2836,AL,2836,0.053298,0.11139282,0
AL2841,AL,2841,0.0443304,0.092650536,0
AL2881,AL,2881,0.03807,0.0795663,0
AL2883,AL,2883,0.055836,0.11669724,0
AL2913,AL,2913,0.0433152,0.090528768,0
AL2915,AL,2915,0.0416232,0.086992488,0
AL2916,AL,2916,0.082908,0.17327772,0
AL2923,AL,2923,0.03384,0.0707256,0
AL2942,AL,2942,0.0379008,0.079212672,0
AL2960,AL,2960,0.0539748,0.112807332,0
AL3004,AL,3004,0.0216576,0.045264384,0
AL3018,AL,3018,0.0297792,0.062238528,0
AL3022,AL,3022,0.043992,0.09194328,0
AL3027,AL,3027,0.048222,0.10078398,0
AL3028,AL,3028,0.0631116,0.131903244,0
AL3030,AL,3030,0.0671724,0.140390316,0
AL3040,AL,3040,0.0737712,0.154181808,0
AL3041,AL,3041,0.0560052,0.117050868,0
AL3042,AL,3042,0.06768,0.1414512,0
AL3064,AL,3064,0.0932292,0.194849028,0
AL3066,AL,3066,0.079695,0.16656255,0
AL3069,AL,3069,0.08481,0.1772529,0
AL3076,AL,3076,0.0475452,0.099369468,0
AL3081,AL,3081,0.0700488,0.146401992,0
AL3082,AL,3082,0.0394236,0.082395324,0
AL3085,AL,3085,0.0732636,0.153120924,0
AL3110,AL,3110,0.060912,0.12730608,0
AL3111,AL,3111,0.0468684,0.097954956,0
AL3113,AL,3113,0.0441612,0.092296908,0
AL3114,AL,3114,0.0353628,0.073908252,0
AL3117,AL,3117,0.0275796,0.057641364,0
AL3118,AL,3118,0.0285948,0.059763132,0
AL3119,AL,3119,0.0167508,0.035009172,0
AL3120,AL,3120,0.0231804,0.048447036,0
AL3122,AL,3122,0.0318096,0.066482064,0
AL3126,AL,3126,0.0243648,0.050922432,0
AL3131,AL,3131,0.0241956,0.050568804,0
AL3132,AL,3132,0.0402696,0.084163464,0
AL3145,AL,3145,0.0544824,0.113868216,0
AL3146,AL,3146,0.038916,0.08133444,0
AL3169,AL,3169,0.0468684,0.097954956,0
AL3175,AL,3175,0.0534672,0.111746448,0
AL3179,AL,3179,0.0318096,0.066482064,0
AL3180,AL,3180,0.0301176,0.062945784,0
AL3188,AL,3188,0.0231804,0.048447036,0
AL3220,AL,3220,0.0285948,0.059763132,0
AL3223,AL,3223,0.053298,0.11139282,0
AL3224,AL,3224,0.0497448,0.103966632,0
AL3227,AL,3227,0.0561744,0.117404496,0
AL3240,AL,3240,0.0487296,0.101844864,0
AL3241,AL,3241,0.065988,0.13791492,0
AL3255,AL,3255,0.0282564,0.059055876,0
AL3257,AL,3257,0.1174248,0.245417832,0
AL3270,AL,3270,0.0365472,0.076383648,0
AL3300,AL,3300,0.0514368,0.107502912,0
AL3303,AL,3303,0.0504216,0.105381144,0
AL3307,AL,3307,0.0598968,0.125184312,0
AL3315,AL,3315,0.0692028,0.144633852,0
AL3334,AL,3334,0.041454,0.08663886,0
AL3336,AL,3336,0.0411156,0.085931604,0
AL3365,AL,3365,0.1148868,0.240113412,0
AL3372,AL,3372,0.0568512,0.118819008,0
AL3373,AL,3373,0.0624348,0.130488732,0
AL3383,AL,3383,0.0192888,0.040313592,0
AL3385,AL,3385,0.0120132,0.025107588,0
AL3400,AL,3400,0.0478836,0.100076724,0
AL3507,AL,3507,0.055836,0.11669724,0
AL3515,AL,3515,0.0336708,0.070371972,0
AL3548,AL,3548,0.0209808,0.043849872,0
AL3559,AL,3559,0.0362088,0.075676392,0
AL3574,AL,3574,0.0133668,0.027936612,0
AL3581,AL,3581,0.019458,0.04066722,0
AL3612,AL,3612,0.0419616,0.087699744,0
AL3620,AL,3620,0.0510984,0.106795656,0
AL3629,AL,3629,0.0252108,0.052690572,0
AL3632,AL,3632,0.0553284,0.115636356,0
AL3634,AL,3634,0.027918,0.05834862,0
AL3635,AL,3635,0.0441612,0.092296908,0
AL3638,AL,3638,0.0240264,0.050215176,0
AL3642,AL,3642,0.0167508,0.035009172,0
AL3643,AL,3643,0.0394236,0.082395324,0
AL3647,AL,3647,0.0343476,0.071786484,0
AL3648,AL,3648,0.0214884,0.044910756,0
AL3681,AL,3681,0.0267336,0.055873224,0
AL3685,AL,3685,0.0153972,0.032180148,0
AL3719,AL,3719,0.023688,0.04950792,0
AL3724,AL,3724,0.0663264,0.138622176,0
AL3726,AL,3726,0.0485604,0.101491236,0
AL3803,AL,3803,0.032148,0.06718932,0
AL3807,AL,3807,0.0357012,0.074615508,0
AL3808,AL,3808,0.0670032,0.140036688,0
AL3821,AL,3821,0.0994896,0.207933264,0
AL3822,AL,3822,0.066834,0.13968306,0
AL3824,AL,3824,0.0802008,0.167619672,0
AL3826,AL,3826,0.0226728,0.047386152,0
AL3827,AL,3827,0.0341784,0.071432856,0
AL3830,AL,3830,0.0175968,0.036777312,0
AL3851,AL,3851,0.0517752,0.108210168,0
AL3865,AL,3865,0.0319788,0.066835692,0
AL3881,AL,3881,0.0678492,0.141804828,0
AL4000,AL,4000,0.0817236,0.170802324,0
AL4021,AL,4021,0.0610812,0.127659708,0
AL4024,AL,4024,0.0458532,0.095833188,0
AL4034,AL,4034,0.1047348,0.218895732,0
AL4036,AL,4036,0.0377316,0.078859044,0
AL4038,AL,4038,0.0394236,0.082395324,0
AL4053,AL,4053,0.0358704,0.074969136,0
AL4061,AL,4061,0.0522828,0.109271052,0
AL4062,AL,4062,0.0274104,0.057287736,0
AL4101,AL,4101,0.0485604,0.101491236,0
AL4109,AL,4109,0.0094752,0.019803168,0
AL4110,AL,4110,0.0130284,0.027229356,0
AL4111,AL,4111,0.0485604,0.101491236,0
AL4112,AL,4112,0.018645,0.03896805,0
AL4113,AL,4113,0.0230112,0.048093408,0
AL4114,AL,4114,0.0441612,0.092296908,0
AL4130,AL,4130,0.058374,0.12200166,0
AL4131,AL,4131,0.0458532,0.095833188,0
AL4133,AL,4133,0.0377316,0.078859044,0
AL4149,AL,4149,0.0091368,0.019095912,0
AL4150,AL,4150,0.01386,0.0289674,0
AL4206,AL,4206,0.05499,0.1149291,0
AL4207,AL,4207,0.021996,0.04597164,0
AL4239,AL,4239,0.0411156,0.085931604,0
AL4240,AL,4240,0.031302,0.06542118,0
AL4243,AL,4243,0.0291024,0.060824016,0
AL4244,AL,4244,0.0399312,0.083456208,0
AL4250,AL,4250,0.021996,0.04597164,0
AL4251,AL,4251,0.0373932,0.078151788,0
AL4263,AL,4263,0.0500832,0.104673888,0
AL4273,AL,4273,0.0319788,0.066835692,0
AL4279,AL,4279,0.0302868,0.063299412,0
AL4282,AL,4282,0.031302,0.06542118,0
AL4283,AL,4283,0.0282564,0.059055876,0
AL4299,AL,4299,0.0289332,0.060470388,0
AL4304,AL,4304,0.0602352,0.125891568,0
AL4307,AL,4307,0.026226,0.05481234,0
AL4308,AL,4308,0.04059,0.0848331,0
AL4351,AL,4351,0.0130284,0.027229356,0
AL4352,AL,4352,0.023688,0.04950792,0
AL4360,AL,4360,0.0145512,0.030412008,0
AL4361,AL,4361,0.0252108,0.052690572,0
AL4362,AL,4362,0.01848,0.0386232,0
AL4410,AL,4410,0.0815544,0.170448696,0
AL4420,AL,4420,0.0556668,0.116343612,0
AL4431,AL,4431,0.0189504,0.039606336,0
AL4432,AL,4432,0.0214884,0.044910756,0
AL4439,AL,4439,0.0324864,0.067896576,0
AL4452,AL,4452,0.0392544,0.082041696,0
AL4459,AL,4459,0.0565128,0.118111752,0
AL4470,AL,4470,0.034686,0.07249374,0
AL4484,AL,4484,0.0429768,0.089821512,0
AL4493,AL,4493,0.0382392,0.079919928,0
AL4511,AL,4511,0.0091368,0.019095912,0
AL4557,AL,4557,0.0277488,0.057994992,0
AL4558,AL,4558,0.0197964,0.041374476,0
AL4561,AL,4561,0.02805,0.0586245,0
AL4568,AL,4568,0.0839232,0.175399488,0
AL4581,AL,4581,0.0147204,0.030765636,0
AL4583,AL,4583,0.068526,0.14321934,0
AL4611,AL,4611,0.014382,0.03005838,0
AL4635,AL,4635,0.0360396,0.075322764,0
AL4653,AL,4653,0.0299484,0.062592156,0
AL4665,AL,4665,0.1186092,0.247893228,0
AL4670,AL,4670,0.1077804,0.225261036,0
AL4683,AL,4683,0.0544824,0.113868216,0
AL4686,AL,4686,0.027918,0.05834862,0
AL4692,AL,4692,0.0082908,0.017327772,0
AL4693,AL,4693,0.0140436,0.029351124,0
AL4703,AL,4703,0.0309636,0.064713924,0
AL4717,AL,4717,0.0394236,0.082395324,0
AL4720,AL,4720,0.028764,0.06011676,0
AL4740,AL,4740,0.0142128,0.029704752,0
AL4741,AL,4741,0.041454,0.08663886,0
AL4751,AL,4751,0.0714024,0.149231016,0
AL4766,AL,4766,0.05076,0.1060884,0
AL4771,AL,4771,0.037224,0.07779816,0
AL4777,AL,4777,0.0688644,0.143926596,0
AL4825,AL,4825,0.0148896,0.031119264,0
AL4828,AL,4828,0.0225036,0.047032524,0
AL4829,AL,4829,0.0147204,0.030765636,0
AL4902,AL,4902,0.035532,0.07426188,0
AL4923,AL,4923,0.0148896,0.031119264,0
AL5020,AL,5020,0.0844308,0.176460372,0
AL5022,AL,5022,0.0996588,0.208286892,0
AL5037,AL,5037,0.1976256,0.413037504,0
AL5040,AL,5040,0.1812132,0.378735588,0
AL5057,AL,5057,0.0788472,0.164790648,0
AL5059,AL,5059,0.2889936,0.603996624,0
AL5069,AL,5069,0.3930516,0.821477844,0
AL5102,AL,5102,0.0827388,0.172924092,0
AL5146,AL,5146,0.0641268,0.134025012,0
AL5160,AL,5160,0.047376,0.09901584,0
AL5183,AL,5183,0.0458532,0.095833188,0
AL5188,AL,5188,0.0527904,0.110331936,0
AL5190,AL,5190,0.0409464,0.085577976,0
AL5191,AL,5191,0.015228,0.03182652,0
AL5192,AL,5192,0.0889992,0.186008328,0
AL5213,AL,5213,0.0876456,0.183179304,0
AL5215,AL,5215,0.0741096,0.154889064,0
AL5221,AL,5221,0.0692028,0.144633852,0
AL5222,AL,5222,0.0918756,0.192020004,0
AL5223,AL,5223,0.1021968,0.213591312,0
AL5348,AL,5348,0.0844308,0.176460372,0
AL5402,AL,5402,0.0802008,0.167619672,0
AL5403,AL,5403,0.0920448,0.192373632,0
AL5437,AL,5437,0.1077804,0.225261036,0
AL5443,AL,5443,0.0683568,0.142865712,0
AL5445,AL,5445,0.1284228,0.268403652,0
AL5462,AL,5462,0.1131948,0.236577132,0
AL5472,AL,5472,0.070218,0.14675562,0
AL5473,AL,5473,0.117594,0.24577146,0
AL5474,AL,5474,0.0844308,0.176460372,0
AL5478,AL,5478,0.1109952,0.231979968,0
AL5479,AL,5479,0.1155636,0.241527924,0
AL5480,AL,5480,0.0763092,0.159486228,0
AL5491,AL,5491,0.0426384,0.089114256,0
AL5506,AL,5506,0.0874764,0.182825676,0
AL5507,AL,5507,0.0773244,0.161607996,0
AL5508,AL,5508,0.1663236,0.347616324,0
AL5535,AL,5535,0.104904,0.21924936,0
AL5536,AL,5536,0.16434,0.3434706,0
AL5537,AL,5537,0.0856152,0.178935768,0
AL5538,AL,5538,0.181335,0.37899015,0
AL5551,AL,5551,0.2861172,0.597984948,0
AL5606,AL,5606,0.02538,0.0530442,0
AL5610,AL,5610,0.1028736,0.215005824,0
AL5645,AL,5645,0.1898424,0.396770616,0
AL5651,AL,5651,0.2013,0.420717,0
AL5703,AL,5703,0.1834128,0.383332752,0
AL5705,AL,5705,0.192888,0.40313592,0
AL5951,AL,5951,0.0062604,0.013084236,0
AL6003,AL,6003,0.127746,0.26698914,0
AL6005,AL,6005,0.0644652,0.134732268,0
AL6017,AL,6017,0.0876456,0.183179304,0
AL6018,AL,6018,0.0343476,0.071786484,0
AL6045,AL,6045,0.06345,0.1326105,0
AL6204,AL,6204,0.2160684,0.451582956,0
AL6206,AL,6206,0.075294,0.15736446,0
AL6213,AL,6213,0.0326556,0.068250204,0
AL6214,AL,6214,0.0417924,0.087346116,0
AL6216,AL,6216,0.0847692,0.177167628,0
AL6217,AL,6217,0.1128564,0.235869876,0
AL6229,AL,6229,0.0852768,0.178228512,0
AL6233,AL,6233,0.048222,0.10078398,0
AL6235,AL,6235,0.1368828,0.286085052,0
AL6236,AL,6236,0.174276,0.36423684,0
AL6237,AL,6237,0.0267336,0.055873224,0
AL6251,AL,6251,0.1492344,0.311899896,0
AL6252,AL,6252,0.1104876,0.230919084,0
AL6260,AL,6260,0.2069316,0.432487044,0
AL6306,AL,6306,0.0935676,0.195556284,0
AL6319,AL,6319,0.0683568,0.142865712,0
AL6325,AL,6325,0.1394208,0.291389472,0
AL6400,AL,6400,0.1021968,0.213591312,0
AL6503,AL,6503,0.0324864,0.067896576,0
AL6504,AL,6504,0.0360396,0.075322764,0
AL6702,AL,6702,0.0705564,0.147462876,0
AL6703,AL,6703,0.1510956,0.315789804,0
AL6704,AL,6704,0.0783396,0.163729764,0
AL6801,AL,6801,0.039762,0.08310258,0
AL6811,AL,6811,0.0807084,0.168680556,0
AL6824,AL,6824,0.1216548,0.254258532,0
AL6826,AL,6826,0.0661572,0.138268548,0
AL6834,AL,6834,0.0847692,0.177167628,0
AL6836,AL,6836,0.0441612,0.092296908,0
AL6843,AL,6843,0.2231748,0.466435332,0
AL6845,AL,6845,0.100674,0.21040866,0
AL6854,AL,6854,0.0387468,0.080980812,0
AL6872,AL,6872,0.1165788,0.243649692,0
AL6874,AL,6874,0.2027016,0.423646344,0
AL6882,AL,6882,0.0602352,0.125891568,0
AL6884,AL,6884,0.0774936,0.161961624,0
AL7016,AL,7016,0.0274104,0.057287736,0
AL7024,AL,7024,0.030456,0.06365304,0
AL7038,AL,7038,0.0673416,0.140743944,0
AL7046,AL,7046,0.1356984,0.283609656,0
AL7047,AL,7047,0.0587124,0.122708916,0
AL7050,AL,7050,0.1443276,0.301644684,0
AL7090,AL,7090,0.0747864,0.156303576,0
AL7098,AL,7098,0.1507572,0.315082548,0
AL7099,AL,7099,0.2908548,0.607886532,0
AL7133,AL,7133,0.0705564,0.147462876,0
AL7151,AL,7151,0.0857844,0.179289396,0
AL7152,AL,7152,0.1837512,0.384040008,0
AL7153,AL,7153,0.0952596,0.199092564,0
AL7222,AL,7222,0.1153944,0.241174296,0
AL7228,AL,7228,0.0852768,0.178228512,0
AL7229,AL,7229,0.1042272,0.217834848,0
AL7230,AL,7230,0.1299456,0.271586304,0
AL7231,AL,7231,0.1318068,0.275476212,0
AL7232,AL,7232,0.083754,0.17504586,0
AL7309,AL,7309,0.1791828,0.374492052,0
AL7313,AL,7313,0.057528,0.12023352,0
AL7317,AL,7317,0.115902,0.24223518,0
AL7327,AL,7327,0.2226672,0.465374448,0
AL7333,AL,7333,0.0399312,0.083456208,0
AL7335,AL,7335,0.0443304,0.092650536,0
AL7337,AL,7337,0.085446,0.17858214,0
AL7350,AL,7350,0.175122,0.36600498,0
AL7360,AL,7360,0.0661572,0.138268548,0
AL7370,AL,7370,0.068526,0.14321934,0
AL7380,AL,7380,0.082908,0.17327772,0
AL7382,AL,7382,0.0664956,0.138975804,0
AL7390,AL,7390,0.1093032,0.228443688,0
AL7394,AL,7394,0.0488988,0.102198492,0
AL7395,AL,7395,0.0543132,0.113514588,0
AL7398,AL,7398,0.1047348,0.218895732,0
AL7402,AL,7402,0.0032148,0.006718932,0
AL7403,AL,7403,0.0277488,0.057994992,0
AL7405,AL,7405,0.0128592,0.026875728,0
AL7420,AL,7420,0.108288,0.22632192,0
AL7421,AL,7421,0.0133668,0.027936612,0
AL7422,AL,7422,0.0204732,0.042788988,0
AL7423,AL,7423,0.042405,0.08862645,0
AL7425,AL,7425,0.0385776,0.080627184,0
AL7431,AL,7431,0.0108288,0.022632192,0
AL7445,AL,7445,0.0069372,0.014498748,0
AL7453,AL,7453,0.0057528,0.012023352,0
AL7500,AL,7500,0.0341784,0.071432856,0
AL7502,AL,7502,0.030456,0.06365304,0
AL7515,AL,7515,0.018612,0.03889908,0
AL7520,AL,7520,0.0597276,0.124830684,0
AL7538,AL,7538,0.1724148,0.360346932,0
AL7539,AL,7539,0.0368856,0.077090904,0
AL7540,AL,7540,0.05076,0.1060884,0
AL7570,AL,7570,0.0299484,0.062592156,0
AL7580,AL,7580,0.0444996,0.093004164,0
AL7590,AL,7590,0.049914,0.10432026,0
AL7600,AL,7600,0.0688644,0.143926596,0
AL7601,AL,7601,0.06567,0.1372503,0
AL7605,AL,7605,0.0328248,0.068603832,0
AL7610,AL,7610,0.0081216,0.016974144,0
AL7611,AL,7611,0.05742,0.1200078,0
AL7612,AL,7612,0.08217,0.1717353,0
AL7613,AL,7613,0.06699,0.1400091,0
AL7704,AL,7704,0.06369,0.1331121,0
AL7705,AL,7705,0.1020276,0.213237684,0
AL7710,AL,7710,0.055836,0.11669724,0
AL7711,AL,7711,0.055836,0.11669724,0
AL7720,AL,7720,0.0580356,0.121294404,0
AL7855,AL,7855,0.0580356,0.121294404,0
AL8001,AL,8001,0.0416232,0.086992488,0
AL8002,AL,8002,0.0343476,0.071786484,0
AL8006,AL,8006,0.0426384,0.089114256,0
AL8008,AL,8008,0.021996,0.04597164,0
AL8010,AL,8010,0.0307944,0.064360296,0
AL8013,AL,8013,0.0094752,0.019803168,0
AL8015,AL,8015,0.0157356,0.032887404,0
AL8017,AL,8017,0.0260568,0.054458712,0
AL8018,AL,8018,0.040608,0.08487072,0
AL8021,AL,8021,0.0504216,0.105381144,0
AL8031,AL,8031,0.0373932,0.078151788,0
AL8032,AL,8032,0.0351936,0.073554624,0
AL8033,AL,8033,0.0375624,0.078505416,0
AL8037,AL,8037,0.0291024,0.060824016,0
AL8039,AL,8039,0.03384,0.0707256,0
AL8044,AL,8044,0.0605736,0.126598824,0
AL8045,AL,8045,0.0094752,0.019803168,0
AL8046,AL,8046,0.0387468,0.080980812,0
AL8047,AL,8047,0.018612,0.03889908,0
AL8050,AL,8050,0.02805,0.0586245,0
AL8058,AL,8058,0.054144,0.11316096,0
AL8072,AL,8072,0.0125208,0.026168472,0
AL8102,AL,8102,0.0460224,0.096186816,0
AL8103,AL,8103,0.0387468,0.080980812,0
AL8105,AL,8105,0.0615888,0.128720592,0
AL8106,AL,8106,0.0790164,0.165144276,0
AL8107,AL,8107,0.051606,0.10785654,0
AL8111,AL,8111,0.0438228,0.091589652,0
AL8116,AL,8116,0.055836,0.11669724,0
AL8203,AL,8203,0.0832464,0.173984976,0
AL8204,AL,8204,0.0590508,0.123416172,0
AL8209,AL,8209,0.0631116,0.131903244,0
AL8215,AL,8215,0.047376,0.09901584,0
AL8227,AL,8227,0.0977976,0.204396984,0
AL8232,AL,8232,0.0686952,0.143572968,0
AL8233,AL,8233,0.0538056,0.112453704,0
AL8235,AL,8235,0.0536364,0.112100076,0
AL8263,AL,8263,0.1079496,0.225614664,0
AL8264,AL,8264,0.0758016,0.158425344,0
AL8265,AL,8265,0.1314684,0.274768956,0
AL8279,AL,8279,0.0966132,0.201921588,0
AL8288,AL,8288,0.1884888,0.393941592,0
AL8291,AL,8291,0.0587124,0.122708916,0
AL8292,AL,8292,0.0494064,0.103259376,0
AL8293,AL,8293,0.161586,0.33771474,0
AL8295,AL,8295,0.0370548,0.077444532,0
AL8304,AL,8304,0.0663264,0.138622176,0
AL8350,AL,8350,0.1104876,0.230919084,0
AL8353,AL,8353,0.0754632,0.157718088,0
AL8380,AL,8380,0.0712332,0.148877388,0
AL8381,AL,8381,0.0451764,0.094418676,0
AL8385,AL,8385,0.0544824,0.113868216,0
AL8392,AL,8392,0.037224,0.07779816,0
AL8393,AL,8393,0.0362088,0.075676392,0
AL8399,AL,8399,0.1008432,0.210762288,0
